site,datetime,date,month,season,hs,hmax,tz,tp,dir,sst,month_num
Gold Coast,2025-10-09T15:30:00Z,2025-10-10,Oct,Spring,0.845,1.371,4.215,5.882,51.99,19.41,10
Gold Coast,2025-10-09T16:00:00Z,2025-10-10,Oct,Spring,0.804,1.316,4.235,5.714,58.06,19.37,10
Gold Coast,2025-10-09T16:30:00Z,2025-10-10,Oct,Spring,0.853,1.426,4.487,6.061,56.74,19.37,10
Gold Coast,2025-10-09T17:00:00Z,2025-10-10,Oct,Spring,0.85,1.486,4.583,5.714,58.41,19.33,10
Gold Coast,2025-10-09T17:30:00Z,2025-10-10,Oct,Spring,0.803,1.311,4.514,5.263,52.87,19.33,10
Gold Coast,2025-10-09T18:00:00Z,2025-10-10,Oct,Spring,0.82,1.679,4.41,5.882,60.34,19.33,10
Gold Coast,2025-10-09T18:30:00Z,2025-10-10,Oct,Spring,0.835,1.398,4.505,5.882,60.08,19.28,10
Gold Coast,2025-10-09T19:00:00Z,2025-10-10,Oct,Spring,0.837,1.263,4.431,6.452,60.69,19.24,10
Gold Coast,2025-10-09T19:30:00Z,2025-10-10,Oct,Spring,0.867,1.484,4.473,5.556,59.99,19.2,10
Gold Coast,2025-10-09T20:00:00Z,2025-10-10,Oct,Spring,0.889,1.627,4.598,5.714,56.65,19.15,10
Gold Coast,2025-10-09T20:30:00Z,2025-10-10,Oct,Spring,0.857,1.484,4.111,5.882,65.88,19.11,10
Gold Coast,2025-10-09T21:00:00Z,2025-10-10,Oct,Spring,0.862,1.774,4.305,5.405,63.77,19.07,10
Gold Coast,2025-10-09T21:30:00Z,2025-10-10,Oct,Spring,0.871,1.448,4.189,5.714,64.21,19.07,10
Gold Coast,2025-10-09T22:00:00Z,2025-10-10,Oct,Spring,0.864,1.474,4.315,5.263,59.64,19.07,10
Gold Coast,2025-10-09T22:30:00Z,2025-10-10,Oct,Spring,0.866,1.46,4.17,5.714,63.24,19.07,10
Gold Coast,2025-10-09T23:00:00Z,2025-10-10,Oct,Spring,0.874,1.57,3.908,5.556,65.35,19.03,10
Gold Coast,2025-10-09T23:30:00Z,2025-10-10,Oct,Spring,0.864,1.554,3.9,6.061,67.73,19.07,10
Gold Coast,2025-10-10T00:00:00Z,2025-10-10,Oct,Spring,0.781,1.46,3.721,5.714,71.6,19.07,10
Gold Coast,2025-10-10T00:30:00Z,2025-10-10,Oct,Spring,0.797,1.437,3.701,5.882,69.13,19.07,10
Gold Coast,2025-10-10T01:00:00Z,2025-10-10,Oct,Spring,0.777,1.26,3.596,5.882,68.17,19.11,10
Gold Coast,2025-10-10T01:30:00Z,2025-10-10,Oct,Spring,0.791,1.491,3.634,5.882,63.07,19.15,10
Gold Coast,2025-10-10T02:00:00Z,2025-10-10,Oct,Spring,0.81,1.165,3.598,6.061,63.51,19.15,10
Gold Coast,2025-10-10T02:30:00Z,2025-10-10,Oct,Spring,0.788,1.256,3.748,5.714,65.62,19.15,10
Gold Coast,2025-10-10T03:00:00Z,2025-10-10,Oct,Spring,0.801,1.317,3.694,5.556,60.69,19.15,10
Gold Coast,2025-10-10T03:30:00Z,2025-10-10,Oct,Spring,0.827,1.501,3.586,5.714,64.03,19.2,10
Gold Coast,2025-10-10T04:00:00Z,2025-10-10,Oct,Spring,0.838,1.331,3.696,6.061,57.09,19.24,10
Gold Coast,2025-10-10T04:30:00Z,2025-10-10,Oct,Spring,0.895,1.454,3.646,5.556,61.13,19.24,10
Gold Coast,2025-10-10T05:00:00Z,2025-10-10,Oct,Spring,0.849,1.603,3.453,4.082,52.69,19.41,10
Gold Coast,2025-10-10T05:30:00Z,2025-10-10,Oct,Spring,0.838,1.542,3.477,5.882,55.16,19.46,10
Gold Coast,2025-10-10T06:00:00Z,2025-10-10,Oct,Spring,0.795,1.285,3.535,5.405,62.19,19.46,10
Gold Coast,2025-10-10T06:30:00Z,2025-10-10,Oct,Spring,0.799,1.22,3.534,6.061,48.91,19.37,10
Gold Coast,2025-10-10T07:00:00Z,2025-10-10,Oct,Spring,0.786,1.316,3.617,5.882,63.95,19.41,10
Gold Coast,2025-10-10T07:30:00Z,2025-10-10,Oct,Spring,0.745,1.438,3.632,4.082,63.24,19.37,10
Gold Coast,2025-10-10T08:00:00Z,2025-10-10,Oct,Spring,0.775,1.195,3.746,5.556,68.25,19.33,10
Gold Coast,2025-10-10T08:30:00Z,2025-10-10,Oct,Spring,0.777,1.394,3.756,5.405,66.5,19.41,10
Gold Coast,2025-10-10T09:00:00Z,2025-10-10,Oct,Spring,0.779,1.235,3.967,6.061,63.42,19.41,10
Gold Coast,2025-10-10T09:30:00Z,2025-10-10,Oct,Spring,0.781,1.314,4.226,5,64.39,19.41,10
Gold Coast,2025-10-10T10:00:00Z,2025-10-10,Oct,Spring,0.741,1.235,4.212,5.714,71.77,19.37,10
Gold Coast,2025-10-10T10:30:00Z,2025-10-10,Oct,Spring,0.774,1.356,4.461,5,57.62,19.37,10
Gold Coast,2025-10-10T11:00:00Z,2025-10-10,Oct,Spring,0.755,1.195,4.379,6.061,69.31,19.37,10
Gold Coast,2025-10-10T11:30:00Z,2025-10-10,Oct,Spring,0.798,1.163,4.481,5.882,55.6,19.37,10
Gold Coast,2025-10-10T12:00:00Z,2025-10-10,Oct,Spring,NA,NA,NA,NA,69.75,19.33,10
Gold Coast,2025-10-10T12:30:00Z,2025-10-10,Oct,Spring,NA,NA,NA,NA,68.78,19.33,10
Gold Coast,2025-10-10T13:00:00Z,2025-10-10,Oct,Spring,0.848,1.551,4.421,6.667,66.32,19.33,10
Gold Coast,2025-10-10T13:30:00Z,2025-10-10,Oct,Spring,0.912,1.784,4.56,18.182,108.43,19.28,10
Gold Coast,2025-10-10T14:00:00Z,2025-10-11,Oct,Spring,0.983,1.893,4.785,16.667,107.2,19.28,10
Gold Coast,2025-10-10T14:30:00Z,2025-10-11,Oct,Spring,0.971,1.879,4.699,16.667,112.03,19.33,10
Gold Coast,2025-10-10T15:00:00Z,2025-10-11,Oct,Spring,0.936,1.606,4.752,18.182,108.25,19.28,10
Gold Coast,2025-10-10T15:30:00Z,2025-10-11,Oct,Spring,0.997,1.55,4.793,16.667,110.89,19.2,10
Gold Coast,2025-10-10T16:00:00Z,2025-10-11,Oct,Spring,0.996,1.557,4.706,6.897,73.71,19.15,10
Gold Coast,2025-10-10T16:30:00Z,2025-10-11,Oct,Spring,1.063,1.706,4.963,16.667,111.33,19.15,10
Gold Coast,2025-10-10T17:00:00Z,2025-10-11,Oct,Spring,1.061,1.595,4.79,16.667,111.16,19.11,10
Gold Coast,2025-10-10T17:30:00Z,2025-10-11,Oct,Spring,1.022,1.823,4.593,7.143,73.18,19.07,10
Gold Coast,2025-10-10T18:00:00Z,2025-10-11,Oct,Spring,1.027,1.723,4.614,7.407,77.93,19.03,10
Gold Coast,2025-10-10T18:30:00Z,2025-10-11,Oct,Spring,1.015,1.799,4.589,7.143,74.5,19.03,10
Gold Coast,2025-10-10T19:00:00Z,2025-10-11,Oct,Spring,1.022,1.861,4.683,7.407,73.79,18.98,10
Gold Coast,2025-10-10T19:30:00Z,2025-10-11,Oct,Spring,0.989,1.665,4.82,7.143,71.42,18.94,10
Gold Coast,2025-10-10T20:00:00Z,2025-10-11,Oct,Spring,0.992,1.475,4.653,7.143,76.25,18.94,10
Gold Coast,2025-10-10T20:30:00Z,2025-10-11,Oct,Spring,1.091,2.326,4.846,16.667,114.06,18.98,10
Gold Coast,2025-10-10T21:00:00Z,2025-10-11,Oct,Spring,1.003,1.58,4.425,7.143,69.75,18.98,10
Gold Coast,2025-10-10T21:30:00Z,2025-10-11,Oct,Spring,1.057,1.877,4.607,6.25,65.27,18.98,10
Gold Coast,2025-10-10T22:00:00Z,2025-10-11,Oct,Spring,1.003,1.546,4.415,6.897,77.84,19.07,10
Gold Coast,2025-10-10T22:30:00Z,2025-10-11,Oct,Spring,0.947,1.525,4.318,6.25,54.36,19.07,10
Gold Coast,2025-10-10T23:00:00Z,2025-10-11,Oct,Spring,0.987,1.639,4.343,6.667,67.73,19.15,10
Gold Coast,2025-10-10T23:30:00Z,2025-10-11,Oct,Spring,0.946,1.61,4.181,7.143,72.39,19.2,10
Gold Coast,2025-10-11T00:00:00Z,2025-10-11,Oct,Spring,1.011,2.09,4.344,5.714,53.13,19.2,10
Gold Coast,2025-10-11T00:30:00Z,2025-10-11,Oct,Spring,0.945,1.684,3.888,7.143,73.79,19.2,10
Gold Coast,2025-10-11T01:00:00Z,2025-10-11,Oct,Spring,0.969,1.581,4.108,7.692,70.19,19.28,10
Gold Coast,2025-10-11T01:30:00Z,2025-10-11,Oct,Spring,0.912,1.452,3.961,7.407,69.57,19.33,10
Gold Coast,2025-10-11T02:00:00Z,2025-10-11,Oct,Spring,0.909,1.413,3.95,7.692,77.75,19.46,10
Gold Coast,2025-10-11T02:30:00Z,2025-10-11,Oct,Spring,0.948,1.717,4.023,7.407,72.03,19.54,10
Gold Coast,2025-10-11T03:00:00Z,2025-10-11,Oct,Spring,0.986,1.718,4.106,8,74.85,19.2,10
Gold Coast,2025-10-11T03:30:00Z,2025-10-11,Oct,Spring,1.006,1.593,3.952,7.692,69.66,18.85,10
Gold Coast,2025-10-11T04:00:00Z,2025-10-11,Oct,Spring,1.006,1.944,3.863,7.407,67.64,18.72,10
Gold Coast,2025-10-11T04:30:00Z,2025-10-11,Oct,Spring,1.045,1.555,4.13,7.692,66.23,18.68,10
Gold Coast,2025-10-11T05:00:00Z,2025-10-11,Oct,Spring,1.037,1.824,3.998,7.407,68.25,18.98,10
Gold Coast,2025-10-11T05:30:00Z,2025-10-11,Oct,Spring,1.008,1.757,3.859,7.407,70.45,19.11,10
Gold Coast,2025-10-11T06:00:00Z,2025-10-11,Oct,Spring,1.01,1.576,4.009,7.407,67.46,18.98,10
Gold Coast,2025-10-11T06:30:00Z,2025-10-11,Oct,Spring,0.939,1.729,4.046,7.407,66.06,18.94,10
Gold Coast,2025-10-11T07:00:00Z,2025-10-11,Oct,Spring,0.958,1.735,4.065,7.407,71.07,18.85,10
Gold Coast,2025-10-11T07:30:00Z,2025-10-11,Oct,Spring,1.006,1.589,4.192,7.407,70.28,18.85,10
Gold Coast,2025-10-11T08:00:00Z,2025-10-11,Oct,Spring,0.973,1.631,4.135,7.407,67.9,18.94,10
Gold Coast,2025-10-11T08:30:00Z,2025-10-11,Oct,Spring,0.921,1.435,4.266,7.692,69.31,18.9,10
Gold Coast,2025-10-11T09:00:00Z,2025-10-11,Oct,Spring,0.931,1.861,4.655,7.143,70.28,18.9,10
Gold Coast,2025-10-11T09:30:00Z,2025-10-11,Oct,Spring,0.975,1.789,4.631,6.897,72.74,18.94,10
Gold Coast,2025-10-11T10:00:00Z,2025-10-11,Oct,Spring,0.956,1.756,4.524,6.667,67.99,18.98,10
Gold Coast,2025-10-11T10:30:00Z,2025-10-11,Oct,Spring,0.976,1.515,4.521,6.667,67.02,18.98,10
Gold Coast,2025-10-11T11:00:00Z,2025-10-11,Oct,Spring,0.975,1.891,4.574,6.452,65.35,18.94,10
Gold Coast,2025-10-11T11:30:00Z,2025-10-11,Oct,Spring,1.034,1.611,4.798,7.692,69.93,18.94,10
Gold Coast,2025-10-11T12:00:00Z,2025-10-11,Oct,Spring,NA,NA,NA,NA,67.99,18.9,10
Gold Coast,2025-10-11T12:30:00Z,2025-10-11,Oct,Spring,NA,NA,NA,NA,73.35,18.85,10
Gold Coast,2025-10-11T13:00:00Z,2025-10-11,Oct,Spring,1.083,1.898,4.815,5.556,52.78,18.85,10
Gold Coast,2025-10-11T13:30:00Z,2025-10-11,Oct,Spring,1.013,1.69,4.832,7.692,69.22,18.81,10
Gold Coast,2025-10-11T14:00:00Z,2025-10-12,Oct,Spring,1.073,2.335,4.758,7.692,72.56,18.81,10
Gold Coast,2025-10-11T14:30:00Z,2025-10-12,Oct,Spring,1.019,1.474,4.818,6.897,62.19,18.81,10
Gold Coast,2025-10-11T15:00:00Z,2025-10-12,Oct,Spring,0.93,1.602,4.623,8.333,70.28,18.81,10
Gold Coast,2025-10-11T15:30:00Z,2025-10-12,Oct,Spring,0.908,1.473,4.565,8,75.11,18.85,10
Gold Coast,2025-10-11T16:00:00Z,2025-10-12,Oct,Spring,0.922,1.457,4.576,7.692,69.84,18.94,10
Gold Coast,2025-10-11T16:30:00Z,2025-10-12,Oct,Spring,0.916,1.629,4.52,8,72.39,18.9,10
Gold Coast,2025-10-11T17:00:00Z,2025-10-12,Oct,Spring,0.912,1.45,4.67,8,69.57,18.85,10
Gold Coast,2025-10-11T17:30:00Z,2025-10-12,Oct,Spring,0.904,1.659,4.875,8,67.99,18.81,10
Gold Coast,2025-10-11T18:00:00Z,2025-10-12,Oct,Spring,0.9,1.522,4.728,8,76.08,18.77,10
Gold Coast,2025-10-11T18:30:00Z,2025-10-12,Oct,Spring,0.887,1.446,4.66,6.897,70.8,18.68,10
Gold Coast,2025-10-11T19:00:00Z,2025-10-12,Oct,Spring,0.923,1.562,4.906,8,72.3,18.59,10
Gold Coast,2025-10-11T19:30:00Z,2025-10-12,Oct,Spring,0.871,1.514,4.676,7.692,70.45,18.55,10
Gold Coast,2025-10-11T20:00:00Z,2025-10-12,Oct,Spring,0.969,1.519,4.83,7.143,71.77,18.55,10
Gold Coast,2025-10-11T20:30:00Z,2025-10-12,Oct,Spring,0.936,1.677,4.855,7.692,73.53,18.59,10
Gold Coast,2025-10-11T21:00:00Z,2025-10-12,Oct,Spring,0.924,1.456,4.737,7.692,74.94,18.59,10
Gold Coast,2025-10-11T21:30:00Z,2025-10-12,Oct,Spring,0.935,1.61,4.951,7.692,70.36,18.64,10
Gold Coast,2025-10-11T22:00:00Z,2025-10-12,Oct,Spring,0.906,1.602,4.593,7.692,72.03,18.68,10
Gold Coast,2025-10-11T22:30:00Z,2025-10-12,Oct,Spring,0.954,1.564,4.716,6.667,64.91,18.72,10
Gold Coast,2025-10-11T23:00:00Z,2025-10-12,Oct,Spring,0.87,1.388,4.654,7.143,69.75,18.9,10
Gold Coast,2025-10-11T23:30:00Z,2025-10-12,Oct,Spring,0.888,1.541,4.697,7.692,71.86,19.15,10
Gold Coast,2025-10-12T00:00:00Z,2025-10-12,Oct,Spring,0.887,1.572,4.462,7.692,67.02,19.07,10
Gold Coast,2025-10-12T00:30:00Z,2025-10-12,Oct,Spring,0.852,1.509,4.481,7.407,70.36,19.07,10
Gold Coast,2025-10-12T01:00:00Z,2025-10-12,Oct,Spring,0.915,1.599,4.674,7.407,69.93,19.24,10
Gold Coast,2025-10-12T01:30:00Z,2025-10-12,Oct,Spring,0.902,1.594,4.588,7.407,65.97,19.33,10
Gold Coast,2025-10-12T02:00:00Z,2025-10-12,Oct,Spring,0.868,1.338,4.356,7.692,64.3,19.63,10
Gold Coast,2025-10-12T02:30:00Z,2025-10-12,Oct,Spring,0.847,1.362,4.531,6.667,64.47,19.85,10
Gold Coast,2025-10-12T03:00:00Z,2025-10-12,Oct,Spring,0.867,1.342,4.747,6.061,65,20.02,10
Gold Coast,2025-10-12T03:30:00Z,2025-10-12,Oct,Spring,0.858,1.656,4.35,7.143,64.83,20.02,10
Gold Coast,2025-10-12T04:00:00Z,2025-10-12,Oct,Spring,0.895,1.462,4.674,7.407,69.49,20.02,10
Gold Coast,2025-10-12T04:30:00Z,2025-10-12,Oct,Spring,0.825,1.479,4.597,6.061,72.91,20.11,10
Gold Coast,2025-10-12T05:00:00Z,2025-10-12,Oct,Spring,0.891,1.578,4.598,7.407,72.47,20.11,10
Gold Coast,2025-10-12T05:30:00Z,2025-10-12,Oct,Spring,0.868,1.649,4.736,7.407,67.29,20.11,10
Gold Coast,2025-10-12T06:00:00Z,2025-10-12,Oct,Spring,0.872,1.616,4.624,7.143,112.65,20.11,10
Gold Coast,2025-10-12T06:30:00Z,2025-10-12,Oct,Spring,0.845,1.39,4.555,15.385,114.94,19.98,10
Gold Coast,2025-10-12T07:00:00Z,2025-10-12,Oct,Spring,0.817,1.744,4.504,6.667,70.45,19.72,10
Gold Coast,2025-10-12T07:30:00Z,2025-10-12,Oct,Spring,0.805,1.279,4.344,6.667,70.36,19.67,10
Gold Coast,2025-10-12T08:00:00Z,2025-10-12,Oct,Spring,0.795,1.268,4.549,7.143,68.96,19.63,10
Gold Coast,2025-10-12T08:30:00Z,2025-10-12,Oct,Spring,0.82,1.334,4.658,7.143,75.82,19.54,10
Gold Coast,2025-10-12T09:00:00Z,2025-10-12,Oct,Spring,0.754,1.157,4.542,7.407,73.88,19.41,10
Gold Coast,2025-10-12T09:30:00Z,2025-10-12,Oct,Spring,0.799,1.137,4.732,7.692,68.43,19.46,10
Gold Coast,2025-10-12T10:00:00Z,2025-10-12,Oct,Spring,0.794,1.22,4.94,8,78.28,19.46,10
Gold Coast,2025-10-12T10:30:00Z,2025-10-12,Oct,Spring,0.763,1.257,4.661,6.25,72.83,19.54,10
Gold Coast,2025-10-12T11:00:00Z,2025-10-12,Oct,Spring,0.806,1.542,4.971,8,74.23,19.63,10
Gold Coast,2025-10-12T11:30:00Z,2025-10-12,Oct,Spring,0.824,1.583,4.943,14.286,113.44,19.67,10
Gold Coast,2025-10-12T12:00:00Z,2025-10-12,Oct,Spring,NA,NA,NA,NA,69.13,19.67,10
Gold Coast,2025-10-12T12:30:00Z,2025-10-12,Oct,Spring,NA,NA,NA,NA,78.45,19.67,10
Gold Coast,2025-10-12T13:00:00Z,2025-10-12,Oct,Spring,0.89,1.358,5.108,7.143,76.08,19.63,10
Gold Coast,2025-10-12T13:30:00Z,2025-10-12,Oct,Spring,0.895,1.425,5.064,8,77.4,19.63,10
Gold Coast,2025-10-12T14:00:00Z,2025-10-13,Oct,Spring,0.906,1.412,4.833,8.333,60.43,19.63,10
Gold Coast,2025-10-12T14:30:00Z,2025-10-13,Oct,Spring,0.878,1.786,4.707,8,74.76,19.63,10
Gold Coast,2025-10-12T15:00:00Z,2025-10-13,Oct,Spring,0.916,1.534,4.645,7.143,80.47,19.54,10
Gold Coast,2025-10-12T15:30:00Z,2025-10-13,Oct,Spring,0.893,1.732,4.57,5.556,58.23,19.5,10
Gold Coast,2025-10-12T16:00:00Z,2025-10-13,Oct,Spring,0.91,1.709,4.279,7.692,76.17,19.28,10
Gold Coast,2025-10-12T16:30:00Z,2025-10-13,Oct,Spring,0.879,1.373,4.502,5.714,54.63,19.07,10
Gold Coast,2025-10-12T17:00:00Z,2025-10-13,Oct,Spring,0.833,1.273,4.762,7.692,74.94,18.85,10
Gold Coast,2025-10-12T17:30:00Z,2025-10-13,Oct,Spring,0.855,1.334,5.359,5.405,44.08,18.81,10
Gold Coast,2025-10-12T18:00:00Z,2025-10-13,Oct,Spring,0.764,1.249,5.364,7.407,67.9,18.72,10
Gold Coast,2025-10-12T18:30:00Z,2025-10-13,Oct,Spring,0.692,1.542,5.394,8,75.02,18.72,10
Gold Coast,2025-10-12T19:00:00Z,2025-10-13,Oct,Spring,0.646,1.031,5.794,7.407,64.39,18.72,10
Gold Coast,2025-10-12T19:30:00Z,2025-10-13,Oct,Spring,0.632,1.021,6.336,7.692,72.12,18.68,10
Gold Coast,2025-10-12T20:00:00Z,2025-10-13,Oct,Spring,0.621,1.116,6.288,7.143,64.65,18.64,10
Gold Coast,2025-10-12T20:30:00Z,2025-10-13,Oct,Spring,0.701,1.293,6.618,7.407,74.14,18.68,10
Gold Coast,2025-10-12T21:00:00Z,2025-10-13,Oct,Spring,0.644,0.966,6.3,7.692,73.79,18.68,10
Gold Coast,2025-10-12T21:30:00Z,2025-10-13,Oct,Spring,0.671,1.147,6.228,7.692,75.11,18.72,10
Gold Coast,2025-10-12T22:00:00Z,2025-10-13,Oct,Spring,0.676,1.05,5.932,8.333,75.29,18.77,10
Gold Coast,2025-10-12T22:30:00Z,2025-10-13,Oct,Spring,0.695,1.22,5.659,6.25,79.24,18.72,10
Gold Coast,2025-10-12T23:00:00Z,2025-10-13,Oct,Spring,0.645,1.009,5.744,8,71.68,18.81,10
Gold Coast,2025-10-12T23:30:00Z,2025-10-13,Oct,Spring,0.644,1.079,5.337,8,78.98,18.94,10
Gold Coast,2025-10-13T00:00:00Z,2025-10-13,Oct,Spring,0.649,1.264,5.196,7.407,74.23,18.94,10
Gold Coast,2025-10-13T00:30:00Z,2025-10-13,Oct,Spring,0.649,0.936,5.267,8,79.6,19.15,10
Gold Coast,2025-10-13T01:00:00Z,2025-10-13,Oct,Spring,0.668,1.083,5.291,14.286,108.78,19.37,10
Gold Coast,2025-10-13T01:30:00Z,2025-10-13,Oct,Spring,0.672,1.152,5.283,8.333,79.95,19.28,10
Gold Coast,2025-10-13T02:00:00Z,2025-10-13,Oct,Spring,0.674,1.163,5.107,7.692,74.41,19.37,10
Gold Coast,2025-10-13T02:30:00Z,2025-10-13,Oct,Spring,0.699,1.133,5.535,15.385,112.91,19.37,10
Gold Coast,2025-10-13T03:00:00Z,2025-10-13,Oct,Spring,0.632,1.202,5.176,7.692,121.27,19.46,10
Gold Coast,2025-10-13T03:30:00Z,2025-10-13,Oct,Spring,0.639,1.121,5.084,14.286,114.76,19.5,10
Gold Coast,2025-10-13T04:00:00Z,2025-10-13,Oct,Spring,0.639,1.138,4.713,7.143,66.85,19.5,10
Gold Coast,2025-10-13T04:30:00Z,2025-10-13,Oct,Spring,0.629,1.246,4.767,7.692,81.18,19.54,10
Gold Coast,2025-10-13T05:00:00Z,2025-10-13,Oct,Spring,0.642,1.292,4.583,8.696,89.71,19.54,10
Gold Coast,2025-10-13T05:30:00Z,2025-10-13,Oct,Spring,0.584,1.323,4.485,8,78.28,19.63,10
Gold Coast,2025-10-13T06:00:00Z,2025-10-13,Oct,Spring,0.667,0.971,5.077,7.692,81.79,19.76,10
Gold Coast,2025-10-13T06:30:00Z,2025-10-13,Oct,Spring,0.632,1.056,4.285,14.286,113.18,19.85,10
Gold Coast,2025-10-13T07:00:00Z,2025-10-13,Oct,Spring,0.603,0.996,3.892,8.696,75.73,20.07,10
Gold Coast,2025-10-13T07:30:00Z,2025-10-13,Oct,Spring,0.741,1.424,4.469,14.286,114.76,19.98,10
Gold Coast,2025-10-13T08:00:00Z,2025-10-13,Oct,Spring,0.695,1.189,4.446,7.692,79.6,19.85,10
Gold Coast,2025-10-13T08:30:00Z,2025-10-13,Oct,Spring,0.689,1.343,4.389,15.385,105.18,19.81,10
Gold Coast,2025-10-13T09:00:00Z,2025-10-13,Oct,Spring,0.71,1.092,4.17,8.333,82.06,19.67,10
Gold Coast,2025-10-13T09:30:00Z,2025-10-13,Oct,Spring,0.761,1.745,4.344,8,79.77,19.85,10
Gold Coast,2025-10-13T10:00:00Z,2025-10-13,Oct,Spring,0.697,1.212,3.986,8.696,78.63,19.89,10
Gold Coast,2025-10-13T10:30:00Z,2025-10-13,Oct,Spring,0.729,1.174,4.257,7.692,83.99,19.94,10
Gold Coast,2025-10-13T11:00:00Z,2025-10-13,Oct,Spring,0.81,1.283,4.091,8.696,82.32,19.89,10
Gold Coast,2025-10-13T11:30:00Z,2025-10-13,Oct,Spring,0.868,1.597,4.004,8.696,83.02,19.85,10
Gold Coast,2025-10-13T12:00:00Z,2025-10-13,Oct,Spring,NA,NA,NA,NA,86.54,19.85,10
Gold Coast,2025-10-13T12:30:00Z,2025-10-13,Oct,Spring,NA,NA,NA,NA,78.1,19.85,10
Gold Coast,2025-10-13T13:00:00Z,2025-10-13,Oct,Spring,0.929,1.485,4.058,5.263,100.78,19.76,10
Gold Coast,2025-10-13T13:30:00Z,2025-10-13,Oct,Spring,0.912,1.563,4.199,6.25,106.94,19.76,10
Gold Coast,2025-10-13T14:00:00Z,2025-10-14,Oct,Spring,0.961,1.726,4.397,6.061,112.47,19.76,10
Gold Coast,2025-10-13T14:30:00Z,2025-10-14,Oct,Spring,0.969,1.498,4.292,5.882,105.44,19.76,10
Gold Coast,2025-10-13T15:00:00Z,2025-10-14,Oct,Spring,0.915,1.522,4.448,6.452,107.02,19.76,10
Gold Coast,2025-10-13T15:30:00Z,2025-10-14,Oct,Spring,0.945,1.741,4.485,5.556,107.9,19.76,10
Gold Coast,2025-10-13T16:00:00Z,2025-10-14,Oct,Spring,0.977,1.604,4.569,6.452,110.36,19.76,10
Gold Coast,2025-10-13T16:30:00Z,2025-10-14,Oct,Spring,0.993,1.637,4.539,6.452,113.62,19.76,10
Gold Coast,2025-10-13T17:00:00Z,2025-10-14,Oct,Spring,1.046,2.082,4.463,6.25,113.79,19.76,10
Gold Coast,2025-10-13T17:30:00Z,2025-10-14,Oct,Spring,1.089,1.609,4.577,6.452,97,19.76,10
Gold Coast,2025-10-13T18:00:00Z,2025-10-14,Oct,Spring,1.097,1.809,4.785,8,119.95,19.76,10
Gold Coast,2025-10-13T18:30:00Z,2025-10-14,Oct,Spring,1.124,1.783,4.682,6.25,114.41,19.72,10
Gold Coast,2025-10-13T19:00:00Z,2025-10-14,Oct,Spring,1.026,1.73,4.54,7.143,113.62,19.67,10
Gold Coast,2025-10-13T19:30:00Z,2025-10-14,Oct,Spring,1.103,2.172,4.852,8.333,113.53,19.67,10
Gold Coast,2025-10-13T20:00:00Z,2025-10-14,Oct,Spring,1.098,1.847,4.911,8.696,105.71,19.67,10
Gold Coast,2025-10-13T20:30:00Z,2025-10-14,Oct,Spring,1.079,1.732,4.756,6.452,101.49,19.67,10
Gold Coast,2025-10-13T21:00:00Z,2025-10-14,Oct,Spring,1.034,1.812,4.645,8.333,105.97,19.72,10
Gold Coast,2025-10-13T21:30:00Z,2025-10-14,Oct,Spring,1.076,1.734,4.705,8.696,92.43,19.76,10
Gold Coast,2025-10-13T22:00:00Z,2025-10-14,Oct,Spring,1.009,1.59,4.743,8.696,100.08,19.85,10
Gold Coast,2025-10-13T22:30:00Z,2025-10-14,Oct,Spring,1.07,1.643,4.787,8.333,99.38,19.98,10
Gold Coast,2025-10-13T23:00:00Z,2025-10-14,Oct,Spring,1.08,1.989,4.607,6.667,115.9,20.11,10
Gold Coast,2025-10-13T23:30:00Z,2025-10-14,Oct,Spring,1.048,1.671,4.662,6.897,110.19,20.15,10
Gold Coast,2025-10-14T00:00:00Z,2025-10-14,Oct,Spring,1.072,2.035,4.892,8.696,102.1,20.37,10
Gold Coast,2025-10-14T00:30:00Z,2025-10-14,Oct,Spring,1.076,1.804,4.91,8.333,97.35,20.59,10
Gold Coast,2025-10-14T01:00:00Z,2025-10-14,Oct,Spring,0.979,1.659,4.813,7.143,107.55,20.68,10
Gold Coast,2025-10-14T01:30:00Z,2025-10-14,Oct,Spring,1.012,1.746,4.925,6.897,108.69,20.9,10
Gold Coast,2025-10-14T02:00:00Z,2025-10-14,Oct,Spring,1.047,1.645,5.136,7.143,108.69,20.94,10
Gold Coast,2025-10-14T02:30:00Z,2025-10-14,Oct,Spring,0.974,1.859,4.855,8,98.58,20.77,10
Gold Coast,2025-10-14T03:00:00Z,2025-10-14,Oct,Spring,1.047,1.605,5.145,6.452,120.12,20.85,10
Gold Coast,2025-10-14T03:30:00Z,2025-10-14,Oct,Spring,0.947,1.9,4.891,8.333,95.07,20.85,10
Gold Coast,2025-10-14T04:00:00Z,2025-10-14,Oct,Spring,0.989,1.655,4.893,6.452,110.8,20.81,10
Gold Coast,2025-10-14T04:30:00Z,2025-10-14,Oct,Spring,0.983,1.638,4.789,8.333,100.43,20.72,10
Gold Coast,2025-10-14T05:00:00Z,2025-10-14,Oct,Spring,0.984,1.568,5.066,8.333,102.45,20.72,10
Gold Coast,2025-10-14T05:30:00Z,2025-10-14,Oct,Spring,0.999,1.807,5.046,7.407,114.5,20.81,10
Gold Coast,2025-10-14T06:00:00Z,2025-10-14,Oct,Spring,1.012,1.608,4.99,6.452,117.13,20.81,10
